Series Name,Series Code,Country Name,Country Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,3.21313378,-0.836734632,2.29506829,7.084683881,6.171800024,5.852299199,5.305456084,4.746484327,4.765860521,-1.649261401
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,0.467050856,4.117707299,5.473355695,7.633538112,9.608132811,4.090917429,8.119425289,5.179224796,5.539566337,-7.001129615
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Marshall Islands,MHL,-0.612309009,-2.295210414,4.017979699,-0.950334665,1.613921462,1.029898109,3.382740806,3.34508051,6.529003345,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritania,MRT,4.172783283,4.470013182,4.150813186,4.274823271,5.376339237,1.260909224,3.497175006,2.115267637,5.931442105,-1.488487214
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritius,MUS,4.077538074,3.496118338,3.360406103,3.744575773,3.55307173,3.837932629,3.814152115,3.759677231,3.014762911,-14.86783129
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,3.66300793,3.642322679,1.354091962,2.849773255,3.293151528,2.630532425,2.113129135,2.194992049,-0.054527928,-8.239473277
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,3.188574755,-1.866819755,-3.679767791,-2.305775745,4.621884004,0.900180417,2.682185944,0.2116536,1.20028899,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Moldova,MDA,5.818166405,-0.589734126,9.043865482,4.999625669,-0.338235324,4.408886724,4.69079339,4.301477742,3.580484271,-6.969046296
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Monaco,MCO,7,1.000000923,9.599998464,7.200000717,4.899999169,3.500001391,-3.40000081,6.100000475,7.5,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mongolia,MNG,17.29077758,12.31981985,11.64891619,7.885225482,2.379835807,1.168393456,5.337037933,7.246629636,5.159070603,-5.335552017
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Montenegro,MNE,3.228418728,-2.723799564,3.548984342,1.78368226,3.39035841,2.949340815,4.716438739,5.077865034,4.062955413,-15.15898443
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Morocco,MAR,5.245697297,3.009961262,4.5354242,2.669493927,4.536378168,1.05985639,4.248949211,3.148502644,2.481905132,-7.117232169
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mozambique,MOZ,7.417384316,7.258439253,6.963607135,7.398512797,6.72327878,3.824214319,3.741317593,3.44381384,2.292736927,-1.281886972
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Myanmar,MMR,5.591482378,7.332670447,8.426001025,7.990915597,6.99284029,5.7500645,6.404977325,6.750460146,1.69442381,-9.992044686
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Namibia,NAM,5.091338114,5.061682087,5.614719617,6.092519139,4.264174529,0.033794488,-1.027250823,1.108049093,-0.60608576,-7.983543825
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nauru,NRU,10,11.36363636,30.6122449,26.5625,3.703703704,3.571428571,-5.747126437,6.097560976,0,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nepal,NPL,3.421828241,4.438493505,3.525153171,6.011482843,3.976053272,0.433113719,8.977279356,7.622376105,6.657055428,-2.088378695
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Netherlands,NLD,1.551189312,-1.030353991,-0.130175288,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.677418368,-3.741328235
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
