Series Name,Series Code,Country Name,Country Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Forest area (% of land area),AG.LND.FRST.ZS,Mexico,MEX,34.37373904,34.3107333,34.24772757,34.18472183,34.12171609,34.05599424,33.99026724,33.92454024,33.85881839,33.79309139
Forest area (% of land area),AG.LND.FRST.ZS,"Micronesia, Fed. Sts.",FSM,91.65428571,91.69428571,91.73428571,91.77428571,91.81428571,91.85714286,91.9,91.94285714,91.98571429,92.02857143
Forest area (% of land area),AG.LND.FRST.ZS,Moldova,MDA,11.47275495,11.54169203,11.60705596,11.67944039,11.75182482,11.75486618,11.75129219,11.75297169,11.75297169,11.75297169
Forest area (% of land area),AG.LND.FRST.ZS,Monaco,MCO,0,0,0,0,0,0,0,0,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Mongolia,MNG,9.129216767,9.128499704,9.127782641,9.127065578,9.104691498,9.103978705,9.103265913,9.102555458,9.101842665,9.101129873
Forest area (% of land area),AG.LND.FRST.ZS,Montenegro,MNE,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885
Forest area (% of land area),AG.LND.FRST.ZS,Morocco,MAR,12.7192337,12.72376877,12.72830383,12.7328389,12.73737396,12.77120771,12.79764732,12.82005378,12.84358055,12.86688326
Forest area (% of land area),AG.LND.FRST.ZS,Mozambique,MOZ,49.2964114,49.03390727,48.77140314,48.50889901,48.24639487,47.8500089,47.56809685,47.33610723,47.00794781,46.72519647
Forest area (% of land area),AG.LND.FRST.ZS,Myanmar,MMR,47.68370555,47.25036515,46.81182091,46.36821216,45.92460342,45.48099773,45.05739978,44.61359702,44.16979427,43.72599151
Forest area (% of land area),AG.LND.FRST.ZS,Namibia,NAM,8.84011952,8.753870447,8.667621373,8.581372299,8.495123225,8.408871722,8.322620219,8.236368716,8.150117213,8.06386571
Forest area (% of land area),AG.LND.FRST.ZS,Nauru,NRU,0,0,0,0,0,0,0,0,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Nepal,NPL,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201
Forest area (% of land area),AG.LND.FRST.ZS,Netherlands,NLD,11.02461447,10.97330961,10.93173048,10.88037993,10.83546184,10.86308286,10.89100089,10.91862192,10.94653995,10.97416097
Forest area (% of land area),AG.LND.FRST.ZS,New Caledonia,NCL,45.89277899,45.88730853,45.88183807,45.87636761,45.87089716,45.8654267,45.85995624,45.85448578,45.84901532,45.84354486
Forest area (% of land area),AG.LND.FRST.ZS,New Zealand,NZL,37.40009115,37.39894421,37.39779727,37.39665034,37.3955034,37.39603509,37.41160609,37.42793665,37.46731989,37.57012647
Forest area (% of land area),AG.LND.FRST.ZS,Nicaragua,NIC,34.33626392,33.86988532,33.40350673,32.93712814,32.47074954,31.63977065,30.80879176,29.97781286,29.14683397,28.31585508
Forest area (% of land area),AG.LND.FRST.ZS,Niger,NER,0.940617352,0.930812347,0.921007342,0.911202337,0.901397332,0.891592327,0.881787321,0.871982316,0.862177311,0.852372306
Forest area (% of land area),AG.LND.FRST.ZS,Nigeria,NGA,25.3595024,25.18019698,25.00089155,24.82158613,24.64228071,24.46297956,24.28368304,24.1043842,23.92508537,23.74578653
Forest area (% of land area),AG.LND.FRST.ZS,North Macedonia,MKD,38.35146709,38.62085646,38.89024584,39.15963521,39.42902458,39.71728787,39.71015067,39.71015067,39.71015067,39.71015067
Forest area (% of land area),AG.LND.FRST.ZS,Northern Mariana Islands,MNP,65.55217391,65.19130435,64.83043478,64.46956522,64.10869565,52.95652174,52.95652174,52.95652174,52.95652174,52.95652174
Forest area (% of land area),AG.LND.FRST.ZS,Norway,NOR,33.15537011,33.1767257,33.2090866,33.23181086,33.24564399,33.27109973,33.29453727,33.31727872,33.33864227,33.36000582
Forest area (% of land area),AG.LND.FRST.ZS,Oman,OMN,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.00904685,0.008723748,0.008400646,0.008077544,0.008077544
