Series Name,Series Code,Country Name,Country Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Population growth (annual %),SP.POP.GROW,Guinea-Bissau,GNB,2.618312205,2.650742625,2.660766083,2.644755928,2.611151253,2.570119483,2.532249258,2.493505196,2.456528568,2.421410618
Population growth (annual %),SP.POP.GROW,Guyana,GUY,0.346196945,0.445663749,0.514040833,0.537221878,0.530702759,0.510790065,0.498520024,0.487575159,0.482526666,0.48224372
Population growth (annual %),SP.POP.GROW,Haiti,HTI,1.506310041,1.480054624,1.450276669,1.416131282,1.379509987,1.341394984,1.305020463,1.274050225,1.249854229,1.230549254
Population growth (annual %),SP.POP.GROW,Honduras,HND,1.943169475,1.869321608,1.810130794,1.76927099,1.741474102,1.71775975,1.692271482,1.667082227,1.640617842,1.613135933
Population growth (annual %),SP.POP.GROW,"Hong Kong SAR, China",HKG,0.672543292,1.103957997,0.401982536,0.702370951,0.851197911,0.619366345,0.748222905,0.799050247,0.75409492,-0.341579603
Population growth (annual %),SP.POP.GROW,Hungary,HUN,-0.283360436,-0.516437607,-0.275368757,-0.269378767,-0.237855002,-0.295110605,-0.265860932,-0.126786952,-0.04525571,-0.219026829
Population growth (annual %),SP.POP.GROW,Iceland,ISL,0.305468368,0.532100735,0.9458859,1.112504755,1.041940387,1.388081496,2.345582676,2.678142769,2.198932258,1.612716318
Population growth (annual %),SP.POP.GROW,India,IND,1.288512962,1.231484894,1.182904215,1.145673402,1.116895913,1.090459321,1.06335943,1.037827848,1.013261249,0.9894138
Population growth (annual %),SP.POP.GROW,Indonesia,IDN,1.347904403,1.351699787,1.340770864,1.310945245,1.267829703,1.220591058,1.176197424,1.13450698,1.097926437,1.065178986
Population growth (annual %),SP.POP.GROW,"Iran, Islamic Rep.",IRN,1.175828678,1.205172521,1.23941933,1.278121321,1.316321025,1.356225741,1.385333802,1.386478335,1.352289806,1.293026691
Population growth (annual %),SP.POP.GROW,Iraq,IRQ,3.252716722,3.720627514,3.896283814,3.714816326,3.316251492,2.877231639,2.540895973,2.318453133,2.254139075,2.29530433
Population growth (annual %),SP.POP.GROW,Ireland,IRL,0.436072439,0.423743803,0.526556159,0.731001377,0.944845307,1.128834064,1.088675561,1.238875453,1.367626954,1.216322998
Population growth (annual %),SP.POP.GROW,Isle of Man,IMN,0.038881853,-0.419070043,-0.651560883,-0.593530251,-0.307101969,0.076863955,0.376260135,0.55223389,0.611876546,0.522342171
Population growth (annual %),SP.POP.GROW,Israel,ISR,1.848077862,1.846151321,1.866052895,1.919543799,1.981288976,1.960348962,1.938725674,1.926622865,1.90898264,1.783210642
Population growth (annual %),SP.POP.GROW,Italy,ITA,0.171978291,0.26954124,1.159251117,0.917504096,-0.096376133,-0.169884073,-0.149861117,-0.19006364,-1.153028424,-0.293517053
Population growth (annual %),SP.POP.GROW,Jamaica,JAM,0.548862742,0.571484567,0.581740676,0.572985116,0.551043934,0.525007304,0.501314742,0.478338177,0.456356507,0.436048924
Population growth (annual %),SP.POP.GROW,Japan,JPN,-0.185226486,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.115284177,-0.164484036,-0.202670345,-0.208999473,-0.340268778
Population growth (annual %),SP.POP.GROW,Jordan,JOR,5.379295595,5.42391363,5.167386647,4.586585111,3.824974897,3.057622556,2.394659322,1.817482339,1.35921633,0.999208652
Population growth (annual %),SP.POP.GROW,Kazakhstan,KAZ,1.431512449,1.408676887,1.439445356,1.472670873,1.461484685,1.42204614,1.360381269,1.314522985,1.28960849,1.29209842
Population growth (annual %),SP.POP.GROW,Kenya,KEN,2.693743646,2.662807804,2.618604478,2.559403145,2.491767548,2.420820938,2.356477449,2.305743642,2.272746379,2.251879431
Population growth (annual %),SP.POP.GROW,Kiribati,KIR,1.738420492,1.538681384,1.426421878,1.380766987,1.398027436,1.43386389,1.432868764,1.468753984,1.512986668,1.550732603
Population growth (annual %),SP.POP.GROW,"Korea, Dem. People's Rep.",PRK,0.506081341,0.514396262,0.518246253,0.513303578,0.501732436,0.490511297,0.481502958,0.469955193,0.455141902,0.437971578
Population growth (annual %),SP.POP.GROW,"Korea, Rep.",KOR,0.768971759,0.525713661,0.455218622,0.628149861,0.527288497,0.396851823,0.280968018,0.47533441,0.198353208,0.138141336
Population growth (annual %),SP.POP.GROW,Kosovo,XKX,0.859067492,0.895254757,0.607467947,-0.294473631,-1.364932338,-0.596734074,0.753584843,0.339010962,-0.457730006,-0.757524968
Population growth (annual %),SP.POP.GROW,Kuwait,KWT,5.721422995,5.550008128,5.165481563,4.560848106,3.844185048,3.112853918,2.477112701,1.982437111,1.672132226,1.49775614
Population growth (annual %),SP.POP.GROW,Kyrgyz Republic,KGZ,1.216890729,1.665236559,1.984738667,2.006107899,2.059025966,2.037224422,1.933647156,1.99032207,2.08787614,2.075520173
Population growth (annual %),SP.POP.GROW,Lao PDR,LAO,1.562278237,1.516012622,1.490498475,1.494004186,1.515574686,1.541032017,1.55353425,1.547953069,1.517256974,1.469045621
Population growth (annual %),SP.POP.GROW,Latvia,LVA,-1.820767002,-1.240359153,-1.071034803,-0.941743354,-0.818626341,-0.913885332,-0.886215573,-0.779138396,-0.69523914,-0.643399845
Population growth (annual %),SP.POP.GROW,Lebanon,LBN,4.904102118,6.251740941,6.559121717,5.719124107,4.247016184,2.741932488,1.553078162,0.585360849,-0.053940482,-0.442463494
Population growth (annual %),SP.POP.GROW,Lesotho,LSO,0.410965511,0.557135557,0.669716683,0.732817029,0.758719327,0.775514209,0.791589928,0.799793018,0.800269955,0.796017062
Population growth (annual %),SP.POP.GROW,Liberia,LBR,3.188843736,2.900103505,2.688019985,2.583159471,2.55277351,2.529305492,2.485559131,2.452586907,2.427215355,2.407367606
Population growth (annual %),SP.POP.GROW,Libya,LBY,0.799852879,0.611386605,0.548926062,0.657433708,0.880669874,1.143967287,1.354932265,1.475852639,1.469822354,1.375005728
Population growth (annual %),SP.POP.GROW,Liechtenstein,LIE,0.838237151,0.866779983,0.883698226,0.752440881,0.658778024,0.505858374,0.397562146,0.298456437,0.268640368,0.307260244
Population growth (annual %),SP.POP.GROW,Lithuania,LTU,-2.258463899,-1.341201988,-1.012007368,-0.859827343,-0.940753797,-1.270694533,-1.398322201,-0.954190459,-0.264704355,0.020147304
